DATE,County Name,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,SOURCE,,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LOCATION,END_LOCATION,END_DATE,END_TIME,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5/29/1976,PALM BEACH CO.,EF0,26.697,-80.068,26.715,-80.062,1225,0,0,50000,0,EST-5,Broadcast Media,,1.2,30,1,ESE,1,WSW,WESTGATE,GOLF,6/24/2012,1227,"First report of damage was to a carport south of Okeechobee Boulevard and east of I-95. The tornado traveled through a warehouse district just south of Okeechobee Boulevard and east of Australian Avenue, damaging roofs and doors to a warehouse building. The tornado then crossed Okeechobee Boulevard and traveled between Australian and Tamarind Avenues, damaging trees and knocking down a large metal gate at the West Palm Beach train station. A railroad crossing arm was broken at Tamarind Avenue and Banyan Boulevard. Discontinuous path of 1.2 miles and tornado width of probably no more than 30 yards. Maximum winds were likely in the upper end of EF0 scale (75-85 mph), with most areas along the path probably experiencing low end EF0 winds (65-75 mph).","The outer bands from Tropical Storm Debby located in the Northeast Gulf of Mexico continued to move over South Florida. Severe thunderstorms developed during the late morning into the afternoon with severe wind gusts and eight tornadoes were also spawned. The eight tornadoes that occurred over a span of four hours was the most number of tornadoes in one day over the southern Florida peninsula since October 14, 1964 when Hurricane Isbell also spawned eight tornadoes. All of the tornadoes were of EF0 intensity.",8
6/28/1976,COLLIER CO.,EF0,26.11,-81.747,26.13,-81.758,1435,0,0,35000,0,EST-5,NWS Storm Survey,,1.7,20,2,ESE,2,ENE,EAST NAPLES,EAST NAPLES,6/23/2012,1437,"This tornado was first observed as a waterspout just of Isle of Capri and then tracked into the Naples area. Survey of damage revealed mostly broken tree branches, one which fell on and damaged a car, uprooted small trees and a palm tree split in half. A pool lanai was heavily damaged, but only minor roof damage was noted. Damage path indicated a low-end EF0 tornado with winds likely no more than 70-75 mph. Path length was discontinuous approximately 1.7 miles with width likely no more than 20 yards.",The outer bands from Tropical Storm Debby located in the northeast Gulf of Mexico spawned two tornadoes in the Naples area both with EF0 intensity.,494
7/19/1976,COLLIER CO.,EF0,26.274,-81.789,26.274,-81.789,1500,0,1,0,0,EST-5,Law Enforcement,,0.05,10,1,ENE,1,ENE,NAPLES PARK,NAPLES PARK,6/23/2012,1500,"A brief tornado touchdown occurred at the North Collier Hospital in North Naples on the corner of Immokalee and Goodlette-Frank Roads. Damage was reported to trees and light poles broken off, but no structural damage to the hospital. One person was struck by a downed tree limb and was treated on-site. The tornado was likely spawned by the same storm that produced the earlier tornado in East Naples.",The outer bands from Tropical Storm Debby located in the northeast Gulf of Mexico spawned two tornadoes in the Naples area both with EF0 intensity.,495
8/16/1976,COLLIER CO.,EF0,26.168,-81.8121,26.1691,-81.8091,843,0,0,10000,0,EST-5,Fire Department/Rescue,,0.2,25,2,WNW,2,NW,(APF)NAPLES MUNI ARP,(APF)NAPLES MUNI ARP,4/6/2012,845,"A resident of Ambassador Club Condos observed a waterspout moving onshore with damage to several sliding glass doors, minor damage to roofing, along with broken tree branches and snapped palm trees. Maximum winds were likely in 65-80 mph range.","A strong cold front produced a line of strong to severe thunderstorms that moved across South Florida during the morning and early afternoon. Approximately 4,000 customers lost power in Collier County, with an estimated 5,800 in Broward and Miami-Dade counties.",493
9/7/1976,GLADES CO.,EF0,26.9813,-81.086,26.9961,-81.0857,1825,0,0,50000,0,EST-5,NWS Storm Survey,,1.02,50,3,ENE,3,ENE,LAKEPORT,LAKEPORT,10/18/2011,1828,A tornado rated at EF-0 moved across Lakeport in Glades County. The tornado damaged approximately 30 manufactured homes. Damage was mostly minor with siding peeled off and some roof and tree damage. Maximum winds were estimated at 85 mph.,Strong southerly wind flow ahead of low pressure over the Gulf of Mexico created very unstable atmospheric conditions along with high levels of wind shear over South Florida and the adjacent Gulf waters. These conditions were quite favorable for the formation of waterspout and tornadoes.,490
9/18/1976,GLADES CO.,EF0,27.1045,-80.9425,27.1294,-80.9279,1855,0,0,0,0,EST-5,Emergency Manager,,1.94,50,15,NE,17,NE,LAKEPORT,LAKEPORT,10/18/2011,1900,"A tornado damaged a home and barn just west of Buckhead Ridge. Damage was done to windows and roof of the home. A formal damage survey was not done due to the isolated and relatively minor nature of the damage, but the tornado is rated as an EF-0 due to the extent of the damage noted. Time and path is estimated based on emergency manager reports and analysis of radar data.||This tornado was likely spawned from the same storm that produced a tornado in Lakeport about 30 minutes earlier.",Strong southerly wind flow ahead of low pressure over the Gulf of Mexico created very unstable atmospheric conditions along with high levels of wind shear over South Florida and the adjacent Gulf waters. These conditions were quite favorable for the formation of waterspout and tornadoes.,491
12/7/1976,BROWARD CO.,EF2,26.1228,-80.3292,26.1387,-80.3261,2107,0,0,4000000,0,EST-5,NWS Storm Survey,,1.11,125,7,WNW,8,NW,DAVIE,DAVIE,10/18/2011,2110,"A strong tornado rated as an EF-2 with maximum estimated winds of 125 mph moved across western portions of Plantation and Sunrise on the evening of October 18th. A total of 136 structures suffered damage, with about 20-25 of these sustaining significant to severe damage. A few mobile homes in the Plantation section of the tornado were destroyed with roof and wall collapse. The tornado intensified as it moved into Sunrise, damaging homes in the New Orleans Homes subdivision. Two concrete block homes sustained significant to total roof loss, and several other homes had significant roof, garage and window damage. Cars were damaged by winds and debris as well as uprooted and sheared trees. ||Most of the damage was in the EF-1 range, except for a two-block area of EF-2 damage in Sunrise at the New Orleans Homes subdivision where the highest winds were noted.||Despite the magnitude and extent of the damage, no major injuries were reported with only a few scrapes and cuts. Federal assistance was approved for residents in the affected area due to the severity and magnitude of the damage.",Strong southerly wind flow ahead of low pressure over the Gulf of Mexico created very unstable atmospheric conditions along with high levels of wind shear over South Florida and the adjacent Gulf waters. These conditions were quite favorable for the formation of waterspout and tornadoes.,492
6/18/1977,BROWARD CO.,EF1,26.2,-80.25,26.227,-80.233,1603,0,0,180000,0,EST-5,NWS Storm Survey,,2.14,90,5,NW,3,SSW,LAUDERDALE LAKES,CORAL SPGS,8/2/2011,1608,"A tornado with estimated maximum winds of 85-90 mph, or on very low end of EF1 scale, moved through portions of Tamarac and North Lauderdale north of McNab RD and east of University DR. The path length was about 2 miles and max path width 90 yards. Most damage was to roofing material and vegetation, with the roof partially peeled off on home and frame windows broken and blown from a couple of others. About 30 homes were damaged.",Numerous late afternoon thunderstorms developed over SE Florida. A tornado formed near the intersection of two thunderstorm cells in the Tamarac and North Lauderdale area of Broward County.,489
7/11/1977,MIAMI-DADE CO.,EF0,25.7508,-80.2048,25.7335,-80.1559,1219,0,0,1000,0,EST-5,Other Federal Agency,,3.27,20,1,SSW,3,S,MIAMI,BISCAYNE PARK,3/10/2011,1224,"NOAA employee reported swirling debris at the intersection of US 1 and Rickenbacker Causeway. A few minutes later, same person observed a funnel touching down on Virginia Key in the vicinity of the MAST Academy. Wind gusts at NOAA/AOML were measured at 53 knots at 12:24 PM as the tornado moved through the area, along with a pressure drop of 2 millibars. Power lines were reported downed in the Alice Wainwright Park area near the intersection of US 1 and Rickenbacker Causeway. No other damage of note was reported.","A pre-frontal squall line moved across South Florida during the late morning and midday hours, causing strong wind gusts and minor wind damage along with small hail. A total of 25,000 customers lost power in Miami-Dade, Broward and Palm Beach counties as a result of the storms.",488
7/12/1977,PALM BEACH CO.,EF0,26.3459,-80.1321,26.3448,-80.1292,2250,0,0,20000,0,EST-5,NWS Storm Survey,,0.2,50,3,W,3,W,BOCA RATON,BOCA RATON,1/25/2011,2251,"A small and brief tornado touched down in the Cameo Woods development of Boca Raton near the intersection of Camino Real and Military Trail. Damage was exclusively to vegetation, including an uprooted large avocado tree and several large branches snapped off or broken. About 30 trees in total were damaged by the tornado. Estimated wind speeds were in the 70-75 mph range, indicative of an EF0 tornado.",Strong to severe storms ahead of a cold front moved across South Florida during the evening hours of January 25.,487
3/3/1978,PALM BEACH CO.,EF0,26.332,-80.1537,26.349,-80.1313,1702,0,0,0,0,EST-5,County Official,,1.82,30,5,WSW,3,W,BOCA RATON,BOCA RATON,8/7/2010,1710,"A small and short-lived tornado moved through the West Boca area, with numerous reports received of trees down, overturned patio furniture, street lights knocked down, some roofing shingles blown off houses, and downed power lines from around the intersection of Powerline Road and SW 18th Street to the Boca Point Golf Course. No major structural damage was reported.||No damage assessment was performed by county officials due to the minor nature of the damage.","Unstable atmospheric conditions led to thunderstorm development along the sea breeze front during the afternoon hours, leading to convergence of strong storms over southern Palm Beach which triggered a tornado in the Boca Raton area.",486
3/3/1978,PALM BEACH CO.,EF0,26.6861,-80.6596,26.6861,-80.6596,1706,0,0,0,0,EST-5,Law Enforcement,,0.01,1,1,ENE,1,ENE,BELLE GLADE,BELLE GLADE,4/12/2010,1706,The Palm Beach County Sherriffï¿½ï¿½ï¿½s office reported a tornado 2 miles northeast of the Palm Beach County Sherriff's office substation along state road 80; however no damages or injuries occurred.,A brief tornado occurred 2 miles northeast of Belle Glade.,485
5/2/1978,BROWARD CO.,EF0,26.1716,-80.1662,26.1812,-80.1285,726,0,0,80000,0,EST-5,NWS Storm Survey,,2.43,100,0,ENE,1,N,TAMARAC,OAKLAND PARK,3/29/2010,737,"A supercell became organized as it moved out of the Everglades and into the Broward County Metro area. A tornado warning was issued at 754 AM, for areas from Weston to North Lauderdale along the stormï¿½ï¿½ï¿½s path, and at 827 AM the storm produced a brief EF-0 tornado. It first touched down in the Royal Palm Isles section of Oakland Park just west of I-95, and traveled east northeast for 2 miles before lifting near the intersection of NE 11th Ave and Floranada. The tornado was approximately 100 yards wide and damage was mostly confined to trailers, cars, trees, and some roofs.",A supercell developed over the Everglades and moved into the Broward County Metropolitan Area where it spawned a tornado in Oakland Park. Heavy rainfall also occurred as a squall line moved through the metro area after the tornado event.,484
5/17/1978,MIAMI-DADE CO.,EF0,25.4585,-80.4026,25.4724,-80.3931,1100,0,0,0,0,EST-5,Law Enforcement,,1.13,50,2,SW,1,WSW,(HST)HOMESTEAD AFB,(HST)HOMESTEAD AFB,12/18/2009,1105,"Relayed report from Miami-Dade PD of a tornado in an unpopulated area east of the city of Homestead near SW 132 Avenue and 328 Street at around 11 AM. Subsequent site survey noted no visible damage, primarily due to lack of structures and objects in area.",Warm and moist air in the wake of the heavy rains and severe flooding the previous night contributed to a very unstable atmosphere ahead of a cold front moving south across Florida.,483
