DATE,County Name,MAGNITUDE (Knots),Converted to MPH,BEGIN_LOCATION,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,
3/31/1987,MIAMI-DADE CO.,60,69.0468,,325,0,0,0,0,CST,,,C,86,MIA,0,0,,,0,0,0,,0,,,325,25.47,-80.47,,,,,
4/15/1987,MIAMI-DADE CO.,60,69.0468,,1200,0,0,0,0,CST,,,C,86,MIA,0,0,,,0,0,0,,0,,,1200,25.93,-80.27,,,,,
4/30/1989,MIAMI-DADE CO.,60,69.0468,,1010,0,0,0,0,CST,,,C,86,MIA,0,0,,,0,0,0,,0,,,1010,25.47,-80.47,,,,,
5/4/1998,MIAMI-DADE CO.,60,69.0468,CAROL CITY,1805,0,0,0,0,EST,,2076681,C,86,MFL,0,0,,,,,,,,,CAROL CITY,1820,25.93,-80.27,25.93,-80.27,Tree down at Krome Ave and Okeechobee Rd.,"A cluster of severe thunderstorms moved southeast mainly over the southwest suburbs of Broward...and most of populated Dade County. Numerous locations reported pea sized hail with surface accumulations over one inch. 
 
 Widespread power outages resulted from downed trees and powerlines.",
8/14/1998,MIAMI-DADE CO.,60,69.0468,KENDALL,1715,0,0,0,0,EST,,2084515,C,86,MFL,0,0,TRAINED SPOTTER,,,,,,,,KENDALL,1730,25.68,-80.32,25.68,-80.32,Trees blown down near SW 104 ST and SW 137 AVE.,,
8/14/1998,MIAMI-DADE CO.,60,69.0468,OPA LOCKA,1800,0,0,50000,0,EST,,2084515,C,86,MFL,0,0,BROADCAST MEDIA,,,,,,,,OPA LOCKA,1810,25.92,-80.28,25.92,-80.28,Power lines down. Thousands of homes lost power. Roof and window damage reported at several homes. Shallow flooding reported throughout Northeast Miami-Dade county.,,
1/3/1999,MIAMI-DADE CO.,60,69.0468,WESTCHESTER,418,0,0,0,0,EST,,1500947,C,86,MFL,0,0,BROADCAST MEDIA,,,,,,,,WESTCHESTER,418,25.75,-80.3,25.75,-80.3,Thunderstorm winds blew down trees in Westchester.,,
6/7/2000,MIAMI-DADE CO.,60,69.0468,HOMESTEAD,1620,0,0,10000,0,EST,E,1096949,C,86,MFL,0,0,NEWSPAPER,,,,,,,,HOMESTEAD,1620,25.46667,-80.4667,25.46667,-80.4667,,A screened patio at a residence at 269th Street and 200th Avenue was heavily damaged.,
8/26/2002,MIAMI-DADE CO.,60,69.0468,KENDALL,1455,0,0,0,0,EST,E,1138920,C,86,MFL,0,0,GENERAL PUBLIC,,,,,,,,KENDALL,1455,25.68333,-80.3167,25.68333,-80.3167,A thunderstorm wind gust of 72 mph was estimated by the public.,,
4/29/2003,MIAMI-DADE CO.,60,69.0468,CORAL GABLES,1535,0,0,10000,0,EST,EG,1148464,C,86,MFL,0,0,TRAINED SPOTTER,,,,,,,,CORAL GABLES,1535,25.75,-80.25,25.75,-80.25,,A severe thunderstorm blew down a one-foot diameter tree damaging two vehicles. Hail was seen near Miller Drive and University Drive on the University of Miami campus.,
5/2/2003,MIAMI-DADE CO.,60,69.0468,CORAL GABLES,1535,0,0,0,0,EST,EG,1149727,C,86,MFL,0,0,UTILITY COMPANY,,,,,,,,CORAL GABLES,1535,25.75,-80.25,25.75,-80.25,A SKYWARN spotter reported a large tree blown down.,,
8/1/2004,MIAMI-DADE CO.,60,69.0468,MIAMI SPGS,1715,0,0,0,0,EST,EG,1175923,C,86,MFL,0,0,TRAINED SPOTTER,,,,,,,,MIAMI SPGS,1715,25.81667,-80.2833,25.81667,-80.2833,A large oak tree and a ficus tree were blown over.,,
8/2/2004,MIAMI-DADE CO.,60,69.0468,HIALEAH,1520,0,0,0,0,EST,EG,1175928,C,86,MFL,0,0,NEWSPAPER,,,,,,,,HIALEAH,1520,25.85,-80.2667,25.85,-80.2667,,Severe thunderstorm wind gusts blew down trees and power lines. Heavy rain caused two house roofs to collapse.,
5/26/2005,MIAMI-DADE CO.,60,69.0468,NORTH MIAMI BEACH,1424,0,0,10000,0,EST,EG,1189170,C,86,MFL,0,0,TRAINED SPOTTER,,,,2,NE,2,NE,NORTH MIAMI BEACH,1424,25.93,-80.1667,25.93,-80.1667,Two utility poles were blown down by a thunderstorm wind gust.,,
5/15/2006,MIAMI-DADE CO.,60,69.0468,OJUS,1350,0,0,0,0,EST,EG,1209238,C,86,MFL,0,0,GENERAL PUBLIC,,,,,,,,OJUS,1350,25.95,-80.15,25.95,-80.15,60 mph winds and dime size hail reported in Aventura.,,
5/15/2006,MIAMI-DADE CO.,60,69.0468,MIAMI LAKE,1400,0,0,0,0,EST,EG,1209240,C,86,MFL,0,0,BROADCAST MEDIA,,,,,,,,MIAMI LAKE,1400,25.91667,-80.3,25.91667,-80.3,Relayed report of patio damage to home in Miami Lakes. Relayed by CBS-4.,,
5/15/2006,MIAMI-DADE CO.,60,69.0468,CAROL CITY,1425,0,0,0,0,EST,EG,1209224,C,86,MFL,0,0,BROADCAST MEDIA,,,,,,,,CAROL CITY,1425,25.93333,-80.2667,25.93333,-80.2667,Trees down near NW 42 Ave and NW 184 ST. Report relayed by CBS-4.,,
5/15/2006,MIAMI-DADE CO.,60,69.0468,(MIA)MIAMI INTL,1615,0,0,0,0,EST,EG,1209227,C,86,MFL,0,0,NWS EMPLOYEE(OFF DUTY),,,,4,W,4,W,(MIA)MIAMI INTL,1615,25.8,-80.35,25.8,-80.35,Trees down.,,
6/27/2006,MIAMI-DADE CO.,60,69.0468,MEDLEY,1430,0,0,0,0,EST,EG,1212579,C,86,MFL,0,0,BROADCAST MEDIA,,,,,,,,MEDLEY,1430,25.83333,-80.3167,25.83333,-80.3167,Three power poles were snapped along street in front of warehouse parking lot in Medley. Received via TV news reports. Time is estimated.,,
7/6/2006,MIAMI-DADE CO.,60,69.0468,CORAL GABLES,1600,0,0,0,0,EST,EG,1215073,C,86,MFL,0,0,TRAINED SPOTTER,,,,,,,,CORAL GABLES,1600,25.75,-80.25,25.75,-80.25,Trained spotter reported small to medium size tree branches broken.,,
7/14/2008,MIAMI-DADE CO.,60,69.0468,KENDALL,900,0,0,5000,0,EST-5,EG,21285,C,86,MFL,0,0,Public,,,,1,W,1,W,KENDALL,900,25.6815,-80.3296,25.6815,-80.3296,"A thunderstorm produced damage in the Pinecrest area during the mid morning hours by moving a 20 foot wide fruit stand, downing two trees with one foot diameter trunks, blowing around pool furniture, and knocking down a section of fence. ||Damage was confined to a very small area, leading to believe that the cause was either downburst winds or a gustnado.",A thunderstorm produces damage during the mid morning hours in Pinecrest.,
6/7/2009,MIAMI-DADE CO.,60,69.0468,HOMESTEAD,1806,0,0,0,0,EST-5,EG,30844,C,86,MFL,0,0,Public,,,,1,E,1,E,HOMESTEAD,1806,25.47,-80.4498,25.47,-80.4498,Public estimated wind gusts near 60 mph at intersection of SW 320th Street and Florida Turnpike.,A nearly stationary mid to upper level trough over the Gulf of Mexico provided for another round of severe thunderstorms over much of the southern Florida peninsula. High moisture levels and instability contributed to the active weather.,
2/3/1970,PALM BEACH CO.,60,69.0468,,1015,0,0,0,0,CST,,,C,99,,0,0,,,0,0,0,,0,,,1015,26.7,-80.68,,,,,
1/19/1978,PALM BEACH CO.,60,69.0468,,2020,0,0,0,0,CST,,,C,99,NG,0,0,,,0,0,0,,0,,,2020,26.78,-80.7,,,,,
3/3/1989,PALM BEACH CO.,60,69.0468,,1500,0,1,0,0,CST,,,C,99,MIA,0,0,,,0,0,0,,0,,,1500,26.35,-80.08,,,,,
4/17/1999,PALM BEACH CO.,60,69.0468,NORTH PALM BEACH,1230,0,0,20000,0,EST,,1503471,C,99,MFL,0,0,NEWSPAPER,,,,,,,,NORTH PALM BEACH,1230,26.83,-80.05,26.83,-80.05,,Three homes suffered minor damage and hail of unknown size fell in North Palm Beach.,
5/12/1999,PALM BEACH CO.,60,69.0468,BOCA RATON,1450,0,0,0,0,EST,,1500900,C,99,MFL,0,0,GENERAL PUBLIC,,,,,,,,BOCA RATON,1450,26.35,-80.08,26.35,-80.08,,Thunderstorm wind gusts blew down trees and large limbs.,
5/30/1999,PALM BEACH CO.,60,69.0468,LAKE HARBOR,1500,0,0,0,0,EST,,2405381,C,99,MFL,0,0,LAW ENFORCEMENT,,,,,,,,LAKE HARBOR,1500,26.68,-80.8,26.68,-80.8,,Sheriff's Office reported power lines blown down.,
8/2/1999,PALM BEACH CO.,60,69.0468,LOXAHATCHEE,1525,0,0,10000,0,EST,,2411417,C,99,MFL,0,0,NEWSPAPER,,,,,,,,LOXAHATCHEE,1525,26.68,-80.35,26.68,-80.35,,A large tree blew down onto cars and power lines causing electrical outages for 5000 customers. Golf ball-size hail was reported.,
6/16/2002,PALM BEACH CO.,60,69.0468,JUPITER,1700,0,0,20000,0,EST,E,1136843,C,99,MFL,0,0,NEWSPAPER,,,,,,,,JUPITER,1700,26.93333,-80.1,26.93333,-80.1,,A large sign was blown down at the Lighthouse Plaza shopping center. Fifteen FP& L electrical transformers were disabled by lightning strikes causing power outages to 7550 customers.,
8/2/2002,PALM BEACH CO.,60,69.0468,BOYNTON BEACH,1700,0,0,10000,0,EST,E,1138906,C,99,MFL,0,0,EMERGENCY MANAGER,,,,,,,,BOYNTON BEACH,1700,26.51667,-80.0333,26.51667,-80.0333,Minor damage reported in a trailer park.,,
3/13/2003,PALM BEACH CO.,60,69.0468,JUPITER,1845,0,0,0,0,EST,EG,1147862,C,99,MFL,0,0,TRAINED SPOTTER,,,,,,,,JUPITER,1900,26.93333,-80.1,26.93333,-80.1,,"A severe thunderstorm that formed near the intersection of a frontal boundary and the sea breeze front produced wind gusts of 60 mph and hail ranging from penny to golf ball in size.
 
 
 
 Doppler radar indicated localized maximum storm total rainfall amounts near 10 inches while a South Florida Water Management District rain gauge measured 2.73 inches of rain. Street flooding occurred on Military Trail between 45th Street and North Lake Boulevard. Excessive lightning caused numerous tree fires and power was knocked out to about 7000 customers.",
6/6/2004,PALM BEACH CO.,60,69.0468,BOCA RATON,1220,0,0,15000,0,EST,EG,1173476,C,99,MFL,0,0,NEWSPAPER,,,,,,,,BOCA RATON,1220,26.35,-80.0833,26.35,-80.0833,,Severe thunderstorm winds caused minor roof damage to a house and uprooted several Ficus trees. Large hail broke several house windows.,
8/8/2004,PALM BEACH CO.,60,69.0468,LANTANA,1430,0,0,25000,0,EST,EG,1175935,C,99,MFL,0,0,EMERGENCY MANAGER,,,,,,,,LANTANA,1430,26.58333,-80.05,26.58333,-80.05,"Severe thunderstorm winds blew out the screening on a porch, downed power poles and uprooted trees. Power was lost to 7,500 customers.",,
5/27/2006,PALM BEACH CO.,60,69.0468,LOXAHATCHEE,1835,0,0,500,0,EST,EG,1209233,C,99,MFL,0,0,EMERGENCY MANAGER,,,,,,,,LOXAHATCHEE,1835,26.68333,-80.35,26.68333,-80.35,"A rain gutter was blown off a house at Seminole-Pratt Whitney Road and Orange Blvd in Loxahatchee. Garbage cans were blown down the street, and a tarp was blown off a house. Power was out in the area.",,
4/11/2021,PALM BEACH CO.,60,69.0468,WELLINGTON,1420,0,0,3000,0,EST-5,EG,157115,C,99,MFL,0,0,Public,,,,3,ESE,3,ESE,WELLINGTON,1420,26.6522,-80.1972,26.6522,-80.1972,"A member of the public reported roof damage with several tiles removed and strewn over the lawn in a neighborhood located off of Forest Hill Blvd, east of State Rd 7. Damage is thought to be from a downburst and wind speed is estimated based on the level of damage.","A shortwave trough moving over the eastern Gulf of Mexico developed a mesoscale convective complex that moved through South Florida. Environmental parameters were favorable for the development of strong to severe storms, which produced hail and damaging winds across the east coast metro areas of South Florida.||A total of 63,147 customers lost power during this event. Following is the breakdown by county: Palm Beach 33,136, Broward 11,572, Miami-Dade 18,439.",
4/16/2023,PALM BEACH CO.,60,69.0468,WELLINGTON,1821,0,0,10000,0,EST-5,EG,179263,C,99,MFL,0,0,Public,,,,5,NNE,5,NNE,WELLINGTON,1821,26.7397,-80.2299,26.7402,-80.2282,"A member of the public sent pictures and a video of damage to fences, sheds, and trees in Loxahatchee. Evidence and radar data suggest the likelihood of a localized area of microburst originated winds of 60-70 mph.","A shortwave trough and frontal boundary migrated across south Florida, which including daytime heating, brought multiple rounds of strong to severe thunderstorms to the east coast metro in South Florida April 16th and overnight into the 17th.",
6/23/2009,BROWARD CO.,59,67.89602,MIRAMAR,1415,0,0,0,0,EST-5,MG,30886,C,11,MFL,0,0,Mesonet,,,,37,NW,37,NW,MIRAMAR,1415,26.33,-80.87,26.33,-80.87,Recorded by South Florida Water Management District site ROTNWX.,A second mid/upper level trough moved down the Florida peninsula during the afternoon hours of June 23. This triggered a second round of severe and damaging thunderstorms over much of south Florida.,
6/23/2009,BROWARD CO.,59,67.89602,CORAL SPGS,1431,0,0,0,0,EST-5,MG,30886,C,11,MFL,0,0,Mesonet,,,,3,W,3,W,CORAL SPGS,1431,26.27,-80.27,26.27,-80.27,,A second mid/upper level trough moved down the Florida peninsula during the afternoon hours of June 23. This triggered a second round of severe and damaging thunderstorms over much of south Florida.,
6/17/2016,BROWARD CO.,59,67.89602,POMPANO BEACH HIGHLN,1121,0,0,0,0,EST-5,MG,107059,C,11,MFL,0,0,Mesonet,,,,2,WNW,2,WNW,POMPANO BEACH HIGHLN,1121,26.31,-80.15,26.31,-80.15,A severe thunderstorm produced a wind gust of 59 knots/68 mph at a WeatherBug site located at the Deerfield Beach Code Enforcement Office.,Deep tropical moisture across the region along with an upper level system and southwesterly flow brought numerous showers and storms across South Florida during the late morning and early afternoon hours. A severe thunderstorm was recorded near the northeast Broward County coast as it moved offshore.,
8/28/1983,MIAMI-DADE CO.,59,67.89602,,1613,0,0,0,0,CST,,,C,86,T,0,0,,,0,0,0,,0,,,1613,25.75,-80.27,,,,,
10/1/2007,MIAMI-DADE CO.,59,67.89602,CUTLER RIDGE,543,0,0,0,0,EST-5,MG,11308,C,86,MFL,0,0,Public,,,,1,E,1,E,CUTLER RIDGE,543,25.58,-80.32,25.58,-80.32,Rainfall spotter in the Saga Bay section of Cutler Bay recorded a 68 mph wind gust.,"The combination of a strong pressure gradient between a weak low pressure area over the western Bahamas and strong high pressure over the Northeast United States, along with deep moisture and instability east of an upper level low west of Naples, led to the formation of fast moving showers and thunderstorms which produced locally strong winds across Southeast Florida. Severe thunderstorms were observed over Southeast Miami-Dade County, and strong non-thunderstorm winds caused beach erosion in Palm Beach County.||This is a continuation of the episode which began on September 30.",
5/8/2012,MIAMI-DADE CO.,59,67.89602,OPA LOCKA,1305,0,0,0,0,EST-5,MG,63918,C,86,MFL,0,0,Mesonet,,,,4,NE,4,NE,OPA LOCKA,1305,25.9558,-80.2402,25.9558,-80.2402,A strong thunderstorm produced a wind gust of 59 knots...or 68 mph...measured by a mesonet site at Sun Life Stadium.,An upper level trough of low pressure over Central Florida and abundant tropical moisture across South Florida caused scattered showers and thunderstorms during the afternoon.,
5/27/2003,PALM BEACH CO.,59,67.89602,LAKE WORTH,1440,0,0,0,0,EST,MG,1149736,C,99,MFL,0,0,AWOS,ASOS,MESONET,ETC,,,,,,,LAKE WORTH,########,1440,26.61667,-80.05,26.61667,A severe thunderstorm moved from west to east across Lake Worth.
6/22/2008,PALM BEACH CO.,59,67.89602,BELLE GLADE,1523,0,0,0,0,EST-5,MG,18660,C,99,MFL,0,0,Mesonet,,,,15,ESE,15,ESE,BELLE GLADE,1523,26.5969,-80.4456,26.5969,-80.4456,"A severe thunderstorm moved across the Belle Glade area producing damage, and the storm then continued east bound producing a wind gust of 68 MPH at a mesonet site in the Loxahatchee Wildlife Refuge.",A severe thunderstorm moved across the Belle Glade area and into the Loxahatchee Wildlife Refuge producing damage and a high wind gust and also pushing an outflow boundary into Lake Okeechobee.,
9/21/1962,BROWARD CO.,58,66.74524,,949,0,0,0,0,CST,,,C,11,,0,0,,,0,0,0,,0,,,949,26.1,-80.18,,,,,
5/20/2024,BROWARD CO.,58,66.74524,(FXE)FT LAUDRDL EXEC,1528,0,0,0,0,EST-5,MG,191909,C,11,MFL,0,0,ASOS,,,,0,N,0,N,(FXE)FT LAUDRDL EXEC,1536,26.2,-80.17,26.2,-80.17,A wind gust of 67 mph / 58 knots was measured at the ASOS station KFXE at Fort Lauderdale Executive Airport at 4:28 PM EDT as a severe thunderstorm moved through the area. Another wind gust of 64 mph was measured at KFXE at 4:36 PM EDT.,"With a mid-level trough over the Florida Peninsula, and a stationary front positioned over Central Florida, plentiful moisture and instability was in place over South Florida This resulted in numerous showers and thunderstorms during the afternoon and evening of May 20th across South Florida.",
5/31/2024,COLLIER CO.,58,66.74524,MARCO,1625,0,0,0,0,EST-5,MG,192283,C,21,MFL,0,0,Mesonet,,,,1,SSW,1,SSW,MARCO,1625,25.9596,-81.7328,25.9596,-81.7328,Rockport Ct WeatherFlow station reported a 67 mph wind gust on Marco Island at 525 PM|related to a severe thunderstorm in the area.,"Wind convergence resulting from a weak backdoor frontal boundary moving SW across the South Florida peninsula, along with cold air aloft, led to the development of strong to severe thunderstorms across SW Florida.",
3/24/1983,MIAMI-DADE CO.,58,66.74524,,953,0,0,0,0,CST,,,C,86,T,0,0,,,0,0,0,,0,,,953,25.75,-80.25,,,,,
6/26/1991,MIAMI-DADE CO.,58,66.74524,,1430,0,0,0,0,CST,,,C,86,MIA,0,0,,,0,0,0,,0,,,1430,25.47,-80.47,,,,,
6/23/2009,MIAMI-DADE CO.,58,66.74524,BISCAYNE GARDENS,1457,0,0,0,0,EST-5,MG,30886,C,86,MFL,0,0,Mesonet,,,,3,NW,3,NW,BISCAYNE GARDENS,1457,25.9573,-80.239,25.9573,-80.239,Recorded at Landshark Stadium.,A second mid/upper level trough moved down the Florida peninsula during the afternoon hours of June 23. This triggered a second round of severe and damaging thunderstorms over much of south Florida.,
2/12/2014,MIAMI-DADE CO.,58,66.74524,(OPF)OPA LOCKA ARPT,1640,0,0,0,0,EST-5,MG,82270,C,86,MFL,0,0,ASOS,,,,0,E,0,E,(OPF)OPA LOCKA ARPT,1640,25.9007,-80.2743,25.9007,-80.2743,"The ASOS at Opa-Locka Executive Airport reported a thunderstorm wind gust of 58 knots, or 67 mph.",An upper level trough of low pressure and its associated strong cold front moved across South Florida causing an isolated severe thunderstorm to develop over northeast Miami-Dade County and move into southern Broward County.,
2/4/2024,MIAMI-DADE CO.,58,66.74524,MIAMI,1120,0,0,0,0,EST-5,MG,188850,C,86,MFL,0,0,Mesonet,,,,2,NW,2,NW,MIAMI,1120,25.79,-80.22,25.79,-80.22,"A University of Miami Health System WeatherSTEM site reported a 67 mph wind gust as a line of severe thunderstorms moved through the area. The wind instrument is elevated on top of a tall building, therefore it is likely not representative of wind speeds at ground level. There were no reports of damage or injuries.","Due to the combination of a surface low and mid-level impulses, there was development of widespread showers and thunderstorms across South Florida on February 4th, 2024. The first wave of activity moved from southwest Florida into southeast Florida by the late morning hours. With impressive wind shear and sufficient instability, there was a supportive atmosphere for strong to severe thunderstorms. This led to line activity, which produced damaging straight line winds and heavy rainfall.",
7/21/1974,PALM BEACH CO.,58,66.74524,,1830,0,0,0,0,CST,,,C,99,,0,0,,,0,0,0,,0,,,1830,26.7,-80.05,,,,,
6/12/2001,PALM BEACH CO.,58,66.74524,WEST PALM BEACH,1612,0,0,0,0,EST,E,1116367,C,99,MFL,0,0,TRAINED SPOTTER,,,,10,WSW,10,WSW,WEST PALM BEACH,1612,26.63333,-80.2,26.63333,-80.2,,A SKYWARN spotter reported hailstones 1.0 to 1.5 inches in diameter and wind gusts up to 65 mph.,
6/16/2001,PALM BEACH CO.,58,66.74524,GREENACRES CITY,1254,0,0,1000,0,EST,E,1116374,C,99,MFL,0,0,TRAINED SPOTTER,,,,,,,,GREENACRES CITY,1254,26.63333,-80.1167,26.63333,-80.1167,,A SKYWARN spotter reported one inch hail and a car rolled over by 65 mph wind gusts.,
2/23/2002,PALM BEACH CO.,58,66.74524,PALM SPGS,1437,0,0,0,0,EST,E,1130919,C,99,MFL,0,0,UNKNOWN,,,,,,,,PALM SPGS,1437,26.66667,-80.05,26.66667,-80.05,A SKYWARN spotter reported large tree branches down in his yard.,,
